post_id,user_id,content,hashtags,timestamp,likes,comments,shares
linkedin_ln_0130_post_002,ln_0130,Excited to share insights about the latest trends in AI.,#technology #datascientist,2024-11-08 23:16:23.237558,25,13,8
linkedin_ln_0130_post_003,ln_0130,Thoughts on the future of quantum computing...,#technology #datascientist,2025-04-13 15:30:28.240213,94,3,10
linkedin_ln_0130_post_004,ln_0130,Just shipped a new feature using AWS. Love solving complex problems!,#technology #datascientist,2024-06-29 04:42:13.756980,105,10,4
linkedin_ln_0130_post_005,ln_0130,Reflecting on my journey as a Data Scientist. The tech industry never stops evolving!,#technology #datascientist,2025-01-27 13:22:51.865875,88,6,7
linkedin_ln_0130_post_006,ln_0130,Reflecting on my journey as a Data Scientist. The tech industry never stops evolving!,#technology #datascientist,2024-07-01 11:43:50.481466,7,13,1
linkedin_ln_0130_post_007,ln_0130,Great tech conference today! Learned so much about DevOps.,#technology #datascientist,2024-07-14 07:50:49.376728,126,29,3
linkedin_ln_0130_post_008,ln_0130,Great tech conference today! Learned so much about DevOps.,#technology #datascientist,2024-12-24 10:42:20.916551,166,3,0
linkedin_ln_0130_post_009,ln_0130,Just shipped a new feature using Docker. Love solving complex problems!,#technology #datascientist,2025-06-02 21:40:44.368062,152,26,10
linkedin_ln_0130_post_010,ln_0130,Thoughts on the future of artificial intelligence...,#technology #datascientist,2024-08-18 15:33:24.053048,139,7,0
linkedin_ln_0130_post_011,ln_0130,Reflecting on my journey as a Data Scientist. The tech industry never stops evolving!,#technology #datascientist,2025-01-18 23:36:37.518198,168,9,15
linkedin_ln_0130_post_012,ln_0130,Reflecting on my journey as a Data Scientist. The tech industry never stops evolving!,#technology #datascientist,2024-06-14 19:33:53.343091,184,7,11
linkedin_ln_0130_post_013,ln_0130,Just shipped a new feature using Docker. Love solving complex problems!,#technology #datascientist,2025-04-10 12:44:21.689770,13,3,13
linkedin_ln_0130_post_014,ln_0130,Excited to share insights about the latest trends in cloud computing.,#technology #datascientist,2025-04-14 12:46:52.995067,175,25,15
linkedin_ln_0130_post_015,ln_0130,Thoughts on the future of artificial intelligence...,#technology #datascientist,2024-10-02 07:35:26.823697,59,15,0
linkedin_ln_0130_post_016,ln_0130,Just shipped a new feature using AWS. Love solving complex problems!,#technology #datascientist,2025-02-22 19:01:57.383424,147,18,14
linkedin_ln_0130_post_017,ln_0130,Thoughts on the future of artificial intelligence...,#technology #datascientist,2025-05-05 12:45:58.788655,10,10,11
linkedin_ln_0130_post_018,ln_0130,Great tech conference today! Learned so much about DevOps.,#technology #datascientist,2025-01-09 01:33:53.298165,133,2,8
linkedin_ln_0130_post_019,ln_0130,Thoughts on the future of blockchain...,#technology #datascientist,2025-05-19 14:54:58.561702,17,12,6
linkedin_ln_0130_post_020,ln_0130,Excited to share insights about the latest trends in machine learning.,#technology #datascientist,2024-12-14 07:31:01.252823,28,19,11
linkedin_ln_0130_post_021,ln_0130,Just shipped a new feature using Docker. Love solving complex problems!,#technology #datascientist,2025-05-18 05:59:37.359078,136,20,0
linkedin_ln_0130_post_022,ln_0130,Excited to share insights about the latest trends in AI.,#technology #datascientist,2024-11-02 23:31:08.595524,43,30,3
linkedin_ln_0130_post_023,ln_0130,Great tech conference today! Learned so much about DevOps.,#technology #datascientist,2025-04-10 16:37:25.918509,46,6,7
linkedin_ln_0130_post_024,ln_0130,Just shipped a new feature using AWS. Love solving complex problems!,#technology #datascientist,2025-02-08 07:18:51.768970,132,4,11
linkedin_ln_0130_post_025,ln_0130,Excited to share insights about the latest trends in AI.,#technology #datascientist,2024-07-02 10:46:46.652948,113,5,14
linkedin_ln_0130_post_026,ln_0130,Reflecting on my journey as a Data Scientist. The tech industry never stops evolving!,#technology #datascientist,2025-04-06 01:34:09.513150,49,15,15
linkedin_ln_0130_post_027,ln_0130,Just shipped a new feature using Node.js. Love solving complex problems!,#technology #datascientist,2024-12-08 21:39:15.914595,64,22,15
linkedin_ln_0130_post_028,ln_0130,Reflecting on my journey as a Data Scientist. The tech industry never stops evolving!,#technology #datascientist,2025-03-01 23:15:47.700867,189,4,0
linkedin_ln_0130_post_029,ln_0130,Thoughts on the future of blockchain...,#technology #datascientist,2024-07-09 09:27:00.106503,66,28,15
linkedin_ln_0130_post_030,ln_0130,Thoughts on the future of quantum computing...,#technology #datascientist,2024-11-17 16:07:43.110407,121,2,9
linkedin_ln_0130_post_031,ln_0130,Reflecting on my journey as a Data Scientist. The tech industry never stops evolving!,#technology #datascientist,2024-09-17 08:35:26.052300,150,4,10
linkedin_ln_0130_post_032,ln_0130,Thoughts on the future of blockchain...,#technology #datascientist,2024-08-20 07:00:41.636509,130,15,7
linkedin_ln_0130_post_033,ln_0130,Great tech conference today! Learned so much about DevOps.,#technology #datascientist,2024-12-10 08:11:33.783725,122,18,11
linkedin_ln_0130_post_034,ln_0130,Excited to share insights about the latest trends in software development.,#technology #datascientist,2024-08-10 21:35:54.250543,113,30,2
linkedin_ln_0130_post_035,ln_0130,Reflecting on my journey as a Data Scientist. The tech industry never stops evolving!,#technology #datascientist,2025-03-08 11:55:09.546780,31,3,2
linkedin_ln_0130_post_036,ln_0130,Excited to share insights about the latest trends in machine learning.,#technology #datascientist,2025-04-10 17:52:39.269613,126,10,6
linkedin_ln_0131_post_001,ln_0131,Thoughts on the future of blockchain...,#technology #datascientist,2024-06-09 21:39:52.991503,76,30,9
linkedin_ln_0131_post_002,ln_0131,Great tech conference today! Learned so much about JavaScript.,#technology #datascientist,2024-09-16 17:08:33.111909,51,7,5
linkedin_ln_0131_post_003,ln_0131,Reflecting on my journey as a Data Scientist. The tech industry never stops evolving!,#technology #datascientist,2024-10-14 19:25:08.951598,185,27,15
linkedin_ln_0131_post_004,ln_0131,Excited to share insights about the latest trends in AI.,#technology #datascientist,2024-10-11 10:29:28.092527,68,15,0
linkedin_ln_0131_post_005,ln_0131,Thoughts on the future of blockchain...,#technology #datascientist,2025-01-02 05:52:15.748778,48,3,7
linkedin_ln_0131_post_006,ln_0131,Just shipped a new feature using Node.js. Love solving complex problems!,#technology #datascientist,2025-02-18 00:55:50.658849,171,1,0
linkedin_ln_0131_post_007,ln_0131,Excited to share insights about the latest trends in machine learning.,#technology #datascientist,2025-01-01 12:28:47.905542,164,7,2
linkedin_ln_0131_post_008,ln_0131,Thoughts on the future of quantum computing...,#technology #datascientist,2024-11-24 19:59:40.292320,144,17,7
linkedin_ln_0131_post_009,ln_0131,Reflecting on my journey as a Data Scientist. The tech industry never stops evolving!,#technology #datascientist,2024-07-21 04:31:21.465949,171,14,7
linkedin_ln_0131_post_010,ln_0131,Just shipped a new feature using Node.js. Love solving complex problems!,#technology #datascientist,2024-07-11 19:14:34.261609,20,21,8
linkedin_ln_0131_post_011,ln_0131,Reflecting on my journey as a Data Scientist. The tech industry never stops evolving!,#technology #datascientist,2025-03-02 04:27:50.651317,85,9,0
linkedin_ln_0131_post_012,ln_0131,Reflecting on my journey as a Data Scientist. The tech industry never stops evolving!,#technology #datascientist,2024-08-15 12:50:30.558668,64,29,11
linkedin_ln_0131_post_013,ln_0131,Thoughts on the future of blockchain...,#technology #datascientist,2025-01-10 15:16:00.102579,190,3,3
linkedin_ln_0131_post_014,ln_0131,Reflecting on my journey as a Data Scientist. The tech industry never stops evolving!,#technology #datascientist,2025-05-27 11:04:11.937787,19,25,4
linkedin_ln_0131_post_015,ln_0131,Thoughts on the future of quantum computing...,#technology #datascientist,2025-03-15 18:18:23.683850,200,5,10
linkedin_ln_0131_post_016,ln_0131,Excited to share insights about the latest trends in software development.,#technology #datascientist,2025-03-23 19:16:37.144442,100,13,9
linkedin_ln_0131_post_017,ln_0131,Excited to share insights about the latest trends in AI.,#technology #datascientist,2024-08-27 04:10:47.885031,119,24,0
linkedin_ln_0131_post_018,ln_0131,Just shipped a new feature using Docker. Love solving complex problems!,#technology #datascientist,2024-10-23 12:26:12.413451,20,20,12
linkedin_ln_0131_post_019,ln_0131,Thoughts on the future of artificial intelligence...,#technology #datascientist,2024-07-08 09:50:13.610349,22,22,13
linkedin_ln_0131_post_020,ln_0131,Great tech conference today! Learned so much about Python.,#technology #datascientist,2025-02-28 06:14:12.687962,11,19,7
linkedin_ln_0131_post_021,ln_0131,Reflecting on my journey as a Data Scientist. The tech industry never stops evolving!,#technology #datascientist,2024-09-06 20:11:42.311668,180,1,7
linkedin_ln_0131_post_022,ln_0131,Excited to share insights about the latest trends in software development.,#technology #datascientist,2025-04-10 13:02:39.683606,60,15,6
linkedin_ln_0131_post_023,ln_0131,Thoughts on the future of quantum computing...,#technology #datascientist,2025-01-29 07:48:02.351925,40,28,1
linkedin_ln_0131_post_024,ln_0131,Great tech conference today! Learned so much about DevOps.,#technology #datascientist,2025-05-03 23:33:03.077180,16,15,4
linkedin_ln_0131_post_025,ln_0131,Just shipped a new feature using Node.js. Love solving complex problems!,#technology #datascientist,2024-08-17 12:24:54.330299,182,9,4
linkedin_ln_0131_post_026,ln_0131,Great tech conference today! Learned so much about data science.,#technology #datascientist,2025-03-11 18:50:50.035692,42,11,10
linkedin_ln_0132_post_001,ln_0132,Thoughts on regulatory changes...,#finance #vpfinance,2024-07-27 04:55:19.518417,11,10,7
linkedin_ln_0132_post_002,ln_0132,Risk management insights from my experience in investment banking.,#finance #vpfinance,2024-06-28 04:55:30.120561,45,29,1
linkedin_ln_0132_post_003,ln_0132,Reflecting on 2023 market performance and what it means for investors.,#finance #vpfinance,2025-02-21 13:16:22.571395,7,29,3
linkedin_ln_0132_post_004,ln_0132,Risk management insights from my experience in asset management.,#finance #vpfinance,2024-08-12 17:44:28.369156,88,30,14
linkedin_ln_0132_post_005,ln_0132,Great networking event with fellow traders today.,#finance #vpfinance,2024-07-30 00:20:30.535518,13,10,8
linkedin_ln_0132_post_006,ln_0132,Reflecting on 2024 market performance and what it means for investors.,#finance #vpfinance,2024-10-01 23:21:25.400100,112,15,8
linkedin_ln_0132_post_007,ln_0132,Risk management insights from my experience in investment banking.,#finance #vpfinance,2024-08-30 06:06:54.061331,170,15,10
linkedin_ln_0132_post_008,ln_0132,Reflecting on 2023 market performance and what it means for investors.,#finance #vpfinance,2024-08-16 11:30:48.953230,165,2,9
linkedin_ln_0132_post_009,ln_0132,Risk management insights from my experience in asset management.,#finance #vpfinance,2025-04-27 10:33:02.383907,9,18,2
linkedin_ln_0132_post_010,ln_0132,Thoughts on fintech innovation...,#finance #vpfinance,2024-08-12 09:55:21.386163,70,0,1
linkedin_ln_0132_post_011,ln_0132,Reflecting on 2024 market performance and what it means for investors.,#finance #vpfinance,2024-09-24 10:42:24.148965,187,13,8
linkedin_ln_0132_post_012,ln_0132,Great networking event with fellow portfolio managers today.,#finance #vpfinance,2025-02-18 12:01:40.713059,80,23,14
linkedin_ln_0132_post_013,ln_0132,Reflecting on 2024 market performance and what it means for investors.,#finance #vpfinance,2024-09-13 08:20:23.248435,146,18,4
linkedin_ln_0132_post_014,ln_0132,Risk management insights from my experience in investment banking.,#finance #vpfinance,2024-12-04 15:37:14.464007,113,1,2
linkedin_ln_0132_post_015,ln_0132,Thoughts on fintech innovation...,#finance #vpfinance,2025-01-06 02:06:44.078430,89,23,2
linkedin_ln_0132_post_016,ln_0132,Market analysis: Interesting trends in equity markets.,#finance #vpfinance,2024-10-14 03:24:59.571291,103,11,5
linkedin_ln_0133_post_001,ln_0133,Reflecting on the importance of preventive care.,#healthcare #medicaldirector,2025-01-29 03:29:32.826001,149,10,0
linkedin_ln_0133_post_002,ln_0133,Research update: Exciting developments in cardiology.,#healthcare #medicaldirector,2024-11-19 23:07:38.714822,23,24,15
linkedin_ln_0133_post_003,ln_0133,Research update: Exciting developments in cardiology.,#healthcare #medicaldirector,2025-01-25 04:49:35.742133,128,27,12
linkedin_ln_0133_post_004,ln_0133,Medical conference insights on precision medicine.,#healthcare #medicaldirector,2025-04-08 12:08:59.966498,184,7,3
linkedin_ln_0133_post_005,ln_0133,Medical conference insights on telemedicine.,#healthcare #medicaldirector,2024-06-22 03:22:35.428362,97,9,12
linkedin_ln_0133_post_006,ln_0133,Reflecting on the importance of healthcare accessibility.,#healthcare #medicaldirector,2025-04-09 14:23:32.966422,102,18,13
linkedin_ln_0133_post_007,ln_0133,Reflecting on the importance of healthcare accessibility.,#healthcare #medicaldirector,2024-10-27 14:11:05.764104,179,9,2
linkedin_ln_0133_post_008,ln_0133,Proud to be part of advancing healthcare innovation.,#healthcare #medicaldirector,2024-12-22 04:55:49.758178,66,27,14
linkedin_ln_0133_post_009,ln_0133,Research update: Exciting developments in neurology.,#healthcare #medicaldirector,2024-08-24 16:01:12.271430,187,19,5
linkedin_ln_0133_post_010,ln_0133,Healthcare leadership thoughts on value-based care...,#healthcare #medicaldirector,2025-02-20 04:36:26.514640,28,22,8
linkedin_ln_0133_post_011,ln_0133,Proud to be part of advancing medical research.,#healthcare #medicaldirector,2024-10-13 10:25:53.157291,152,21,9
linkedin_ln_0133_post_012,ln_0133,Medical conference insights on telemedicine.,#healthcare #medicaldirector,2025-03-31 21:37:41.857985,153,4,9
linkedin_ln_0133_post_013,ln_0133,Research update: Exciting developments in cardiology.,#healthcare #medicaldirector,2025-03-26 13:19:28.379851,197,7,15
linkedin_ln_0133_post_014,ln_0133,Research update: Exciting developments in neurology.,#healthcare #medicaldirector,2024-08-23 11:49:50.877948,70,27,15
linkedin_ln_0133_post_015,ln_0133,Medical conference insights on telemedicine.,#healthcare #medicaldirector,2025-02-19 06:23:53.091700,75,27,4
linkedin_ln_0133_post_016,ln_0133,Proud to be part of advancing medical research.,#healthcare #medicaldirector,2024-12-09 17:17:09.059299,113,4,14
linkedin_ln_0133_post_017,ln_0133,Research update: Exciting developments in cardiology.,#healthcare #medicaldirector,2025-04-07 19:44:01.812368,182,30,12
linkedin_ln_0133_post_018,ln_0133,Healthcare leadership thoughts on digital transformation...,#healthcare #medicaldirector,2025-03-25 20:00:00.563275,53,28,11
linkedin_ln_0133_post_019,ln_0133,Healthcare leadership thoughts on value-based care...,#healthcare #medicaldirector,2024-07-11 20:57:32.482641,173,20,6
linkedin_ln_0133_post_020,ln_0133,Proud to be part of advancing patient care.,#healthcare #medicaldirector,2025-03-18 04:55:05.495709,140,25,11
linkedin_ln_0133_post_021,ln_0133,Proud to be part of advancing medical research.,#healthcare #medicaldirector,2024-09-11 00:50:28.280270,165,11,13
linkedin_ln_0133_post_022,ln_0133,Research update: Exciting developments in neurology.,#healthcare #medicaldirector,2024-11-26 13:02:34.974117,16,21,9
linkedin_ln_0133_post_023,ln_0133,Reflecting on the importance of patient safety.,#healthcare #medicaldirector,2024-06-20 05:03:59.835285,13,11,14
linkedin_ln_0133_post_024,ln_0133,Proud to be part of advancing medical research.,#healthcare #medicaldirector,2024-07-20 20:04:36.405028,97,11,9
linkedin_ln_0133_post_025,ln_0133,Research update: Exciting developments in oncology.,#healthcare #medicaldirector,2025-02-04 04:10:56.842706,87,4,11
linkedin_ln_0133_post_026,ln_0133,Reflecting on the importance of preventive care.,#healthcare #medicaldirector,2024-08-15 19:33:42.621960,196,17,8
linkedin_ln_0133_post_027,ln_0133,Research update: Exciting developments in cardiology.,#healthcare #medicaldirector,2024-07-29 18:59:15.937556,197,21,13
linkedin_ln_0133_post_028,ln_0133,Medical conference insights on precision medicine.,#healthcare #medicaldirector,2025-01-09 01:19:49.843210,5,22,10
linkedin_ln_0133_post_029,ln_0133,Research update: Exciting developments in oncology.,#healthcare #medicaldirector,2024-10-22 16:44:30.385084,46,15,15
linkedin_ln_0133_post_030,ln_0133,Research update: Exciting developments in neurology.,#healthcare #medicaldirector,2024-10-24 18:04:13.055613,104,18,10
linkedin_ln_0133_post_031,ln_0133,Healthcare leadership thoughts on digital transformation...,#healthcare #medicaldirector,2025-01-09 15:05:34.564200,153,8,5
linkedin_ln_0133_post_032,ln_0133,Medical conference insights on AI in healthcare.,#healthcare #medicaldirector,2024-06-21 02:07:10.749212,109,29,13
linkedin_ln_0133_post_033,ln_0133,Research update: Exciting developments in neurology.,#healthcare #medicaldirector,2025-02-19 20:43:31.227057,116,21,9
linkedin_ln_0133_post_034,ln_0133,Medical conference insights on AI in healthcare.,#healthcare #medicaldirector,2025-01-24 15:12:06.234259,182,11,1
linkedin_ln_0133_post_035,ln_0133,Research update: Exciting developments in cardiology.,#healthcare #medicaldirector,2025-04-22 05:43:50.956306,95,7,15
linkedin_ln_0133_post_036,ln_0133,Medical conference insights on telemedicine.,#healthcare #medicaldirector,2024-06-11 14:38:06.633238,76,15,3
linkedin_ln_0134_post_001,ln_0134,Research update: Exciting developments in neurology.,#healthcare #doctor,2024-11-09 15:21:35.516895,54,30,13
linkedin_ln_0134_post_002,ln_0134,Medical conference insights on telemedicine.,#healthcare #doctor,2024-10-08 23:24:35.305624,92,19,5
linkedin_ln_0134_post_003,ln_0134,Reflecting on the importance of preventive care.,#healthcare #doctor,2025-01-31 08:34:21.567420,114,19,15
linkedin_ln_0134_post_004,ln_0134,Medical conference insights on precision medicine.,#healthcare #doctor,2024-07-15 07:47:49.549654,18,15,1
linkedin_ln_0134_post_005,ln_0134,Reflecting on the importance of preventive care.,#healthcare #doctor,2025-05-08 05:50:38.338254,193,18,0
linkedin_ln_0134_post_006,ln_0134,Medical conference insights on precision medicine.,#healthcare #doctor,2024-09-28 14:08:21.190298,115,18,5
linkedin_ln_0134_post_007,ln_0134,Proud to be part of advancing medical research.,#healthcare #doctor,2024-11-26 05:37:07.524134,183,12,11
linkedin_ln_0134_post_008,ln_0134,Healthcare leadership thoughts on digital transformation...,#healthcare #doctor,2024-08-15 17:14:26.899349,81,13,8
linkedin_ln_0134_post_009,ln_0134,Healthcare leadership thoughts on digital transformation...,#healthcare #doctor,2024-06-16 16:03:20.033446,123,19,3
linkedin_ln_0134_post_010,ln_0134,Proud to be part of advancing medical research.,#healthcare #doctor,2025-03-31 06:50:25.936304,26,20,4
linkedin_ln_0134_post_011,ln_0134,Reflecting on the importance of preventive care.,#healthcare #doctor,2024-11-22 10:29:37.697150,159,30,12
linkedin_ln_0134_post_012,ln_0134,Medical conference insights on AI in healthcare.,#healthcare #doctor,2025-01-05 02:10:23.795310,60,18,9
linkedin_ln_0134_post_013,ln_0134,Reflecting on the importance of healthcare accessibility.,#healthcare #doctor,2024-11-14 14:13:47.396163,178,23,9
linkedin_ln_0134_post_014,ln_0134,Medical conference insights on AI in healthcare.,#healthcare #doctor,2024-11-01 13:51:43.221635,126,23,15
linkedin_ln_0134_post_015,ln_0134,Proud to be part of advancing patient care.,#healthcare #doctor,2025-04-09 08:53:22.246638,193,7,0
linkedin_ln_0134_post_016,ln_0134,Proud to be part of advancing healthcare innovation.,#healthcare #doctor,2024-09-08 23:24:37.323949,121,18,6
linkedin_ln_0134_post_017,ln_0134,Reflecting on the importance of preventive care.,#healthcare #doctor,2024-10-23 00:54:42.230463,95,6,5
linkedin_ln_0134_post_018,ln_0134,Reflecting on the importance of healthcare accessibility.,#healthcare #doctor,2024-10-10 03:09:37.070889,172,20,9
linkedin_ln_0134_post_019,ln_0134,Medical conference insights on AI in healthcare.,#healthcare #doctor,2025-02-11 13:27:29.559443,106,30,14
linkedin_ln_0134_post_020,ln_0134,Healthcare leadership thoughts on value-based care...,#healthcare #doctor,2024-09-26 08:38:51.513664,25,25,5
linkedin_ln_0134_post_021,ln_0134,Research update: Exciting developments in oncology.,#healthcare #doctor,2025-05-29 06:53:58.032166,70,15,12
linkedin_ln_0134_post_022,ln_0134,Research update: Exciting developments in cardiology.,#healthcare #doctor,2025-04-25 04:45:54.487211,102,22,5
linkedin_ln_0134_post_023,ln_0134,Medical conference insights on telemedicine.,#healthcare #doctor,2025-03-14 11:11:30.602085,196,9,3
linkedin_ln_0134_post_024,ln_0134,Healthcare leadership thoughts on digital transformation...,#healthcare #doctor,2025-05-03 18:10:17.526965,17,4,0
linkedin_ln_0134_post_025,ln_0134,Research update: Exciting developments in oncology.,#healthcare #doctor,2024-12-10 21:17:48.798789,31,18,2
linkedin_ln_0134_post_026,ln_0134,Research update: Exciting developments in oncology.,#healthcare #doctor,2024-11-09 11:39:45.588193,19,29,5
linkedin_ln_0134_post_027,ln_0134,Reflecting on the importance of patient safety.,#healthcare #doctor,2025-03-18 10:44:01.884388,163,12,7
linkedin_ln_0134_post_028,ln_0134,Reflecting on the importance of preventive care.,#healthcare #doctor,2025-05-23 03:46:38.238201,58,28,2
linkedin_ln_0135_post_001,ln_0135,Thoughts on fintech innovation...,#finance #portfoliomanager,2024-11-02 02:16:47.971796,82,11,12
linkedin_ln_0135_post_002,ln_0135,Market analysis: Interesting trends in crypto.,#finance #portfoliomanager,2024-06-19 03:42:29.990273,182,1,2
linkedin_ln_0135_post_003,ln_0135,Reflecting on 2023 market performance and what it means for investors.,#finance #portfoliomanager,2024-12-12 19:15:39.459858,111,30,0
linkedin_ln_0135_post_004,ln_0135,Risk management insights from my experience in investment banking.,#finance #portfoliomanager,2025-05-11 14:31:50.982365,59,14,6
linkedin_ln_0135_post_005,ln_0135,Market analysis: Interesting trends in fixed income.,#finance #portfoliomanager,2025-04-28 13:04:54.122315,26,26,0
linkedin_ln_0135_post_006,ln_0135,Risk management insights from my experience in trading.,#finance #portfoliomanager,2025-05-27 06:25:27.355188,45,2,5
linkedin_ln_0135_post_007,ln_0135,Risk management insights from my experience in investment banking.,#finance #portfoliomanager,2025-05-19 02:09:54.785120,24,6,12
linkedin_ln_0135_post_008,ln_0135,Great networking event with fellow portfolio managers today.,#finance #portfoliomanager,2024-08-20 05:04:19.458293,171,10,2
linkedin_ln_0135_post_009,ln_0135,Market analysis: Interesting trends in derivatives.,#finance #portfoliomanager,2025-05-29 21:28:07.860787,75,26,15
linkedin_ln_0135_post_010,ln_0135,Reflecting on 2023 market performance and what it means for investors.,#finance #portfoliomanager,2025-03-10 07:56:16.863578,18,2,10
linkedin_ln_0135_post_011,ln_0135,Thoughts on fintech innovation...,#finance #portfoliomanager,2024-07-26 03:59:32.530683,165,13,1
linkedin_ln_0135_post_012,ln_0135,Reflecting on 2024 market performance and what it means for investors.,#finance #portfoliomanager,2024-10-08 09:41:17.539234,198,15,15
linkedin_ln_0135_post_013,ln_0135,Thoughts on fintech innovation...,#finance #portfoliomanager,2025-05-25 07:46:12.555914,90,12,4
linkedin_ln_0135_post_014,ln_0135,Great networking event with fellow portfolio managers today.,#finance #portfoliomanager,2025-05-29 03:02:15.895859,50,9,12
linkedin_ln_0135_post_015,ln_0135,Thoughts on fintech innovation...,#finance #portfoliomanager,2024-09-29 16:25:05.435590,111,24,3
linkedin_ln_0135_post_016,ln_0135,Thoughts on regulatory changes...,#finance #portfoliomanager,2025-03-15 10:25:19.767831,45,15,15
linkedin_ln_0135_post_017,ln_0135,Market analysis: Interesting trends in equity markets.,#finance #portfoliomanager,2025-03-28 11:03:58.470660,102,1,11
linkedin_ln_0135_post_018,ln_0135,Reflecting on 2024 market performance and what it means for investors.,#finance #portfoliomanager,2024-11-23 06:22:23.435861,130,1,5
linkedin_ln_0135_post_019,ln_0135,Reflecting on 2024 market performance and what it means for investors.,#finance #portfoliomanager,2024-08-08 02:44:58.401213,74,23,9
linkedin_ln_0135_post_020,ln_0135,Thoughts on ESG investing...,#finance #portfoliomanager,2024-06-09 00:47:30.938477,71,24,4
linkedin_ln_0135_post_021,ln_0135,Market analysis: Interesting trends in crypto.,#finance #portfoliomanager,2024-08-01 14:16:16.850315,184,11,1
linkedin_ln_0135_post_022,ln_0135,Thoughts on fintech innovation...,#finance #portfoliomanager,2025-04-27 05:10:11.640106,173,13,5
linkedin_ln_0135_post_023,ln_0135,Market analysis: Interesting trends in crypto.,#finance #portfoliomanager,2024-09-26 18:22:09.064101,80,4,8
linkedin_ln_0135_post_024,ln_0135,Market analysis: Interesting trends in equity markets.,#finance #portfoliomanager,2024-07-08 01:57:03.189910,118,12,2
linkedin_ln_0135_post_025,ln_0135,Thoughts on fintech innovation...,#finance #portfoliomanager,2024-09-02 23:43:44.966062,24,28,8
linkedin_ln_0135_post_026,ln_0135,Great networking event with fellow portfolio managers today.,#finance #portfoliomanager,2024-08-21 23:40:20.099578,176,29,7
linkedin_ln_0135_post_027,ln_0135,Market analysis: Interesting trends in crypto.,#finance #portfoliomanager,2024-07-11 15:46:54.886506,85,8,3
linkedin_ln_0135_post_028,ln_0135,Risk management insights from my experience in investment banking.,#finance #portfoliomanager,2024-09-06 02:40:01.607021,115,0,2
linkedin_ln_0135_post_029,ln_0135,Thoughts on regulatory changes...,#finance #portfoliomanager,2025-02-13 19:26:07.566114,6,0,14
linkedin_ln_0135_post_030,ln_0135,Reflecting on 2024 market performance and what it means for investors.,#finance #portfoliomanager,2025-04-13 14:19:36.321543,99,11,14
linkedin_ln_0135_post_031,ln_0135,Market analysis: Interesting trends in crypto.,#finance #portfoliomanager,2024-10-23 10:03:16.920330,115,13,15
linkedin_ln_0135_post_032,ln_0135,Great networking event with fellow traders today.,#finance #portfoliomanager,2024-11-30 01:41:03.411728,50,17,7
linkedin_ln_0135_post_033,ln_0135,Market analysis: Interesting trends in derivatives.,#finance #portfoliomanager,2024-10-12 15:03:43.264613,167,18,4
linkedin_ln_0135_post_034,ln_0135,Reflecting on 2023 market performance and what it means for investors.,#finance #portfoliomanager,2024-11-27 16:19:35.223358,164,15,7
linkedin_ln_0135_post_035,ln_0135,Market analysis: Interesting trends in fixed income.,#finance #portfoliomanager,2025-02-14 13:36:20.327505,139,21,3
linkedin_ln_0135_post_036,ln_0135,Thoughts on regulatory changes...,#finance #portfoliomanager,2025-02-18 22:44:10.044717,73,25,9
linkedin_ln_0136_post_001,ln_0136,Proud to be part of advancing medical research.,#healthcare #medicalresearcher,2025-05-08 03:04:33.443491,50,21,5
linkedin_ln_0136_post_002,ln_0136,Research update: Exciting developments in oncology.,#healthcare #medicalresearcher,2025-02-07 20:45:27.221715,29,23,0
linkedin_ln_0136_post_003,ln_0136,Research update: Exciting developments in oncology.,#healthcare #medicalresearcher,2025-04-08 08:47:19.555079,173,1,2
linkedin_ln_0136_post_004,ln_0136,Research update: Exciting developments in neurology.,#healthcare #medicalresearcher,2025-02-21 15:59:29.499793,188,7,14
linkedin_ln_0136_post_005,ln_0136,Healthcare leadership thoughts on value-based care...,#healthcare #medicalresearcher,2025-03-14 10:10:04.214057,32,10,3
linkedin_ln_0136_post_006,ln_0136,Research update: Exciting developments in oncology.,#healthcare #medicalresearcher,2024-07-13 17:22:41.901530,43,18,12
linkedin_ln_0136_post_007,ln_0136,Research update: Exciting developments in neurology.,#healthcare #medicalresearcher,2024-07-25 15:49:18.111803,18,4,11
linkedin_ln_0136_post_008,ln_0136,Medical conference insights on telemedicine.,#healthcare #medicalresearcher,2025-03-14 10:03:49.443451,20,19,4
linkedin_ln_0136_post_009,ln_0136,Healthcare leadership thoughts on digital transformation...,#healthcare #medicalresearcher,2024-07-27 11:51:35.207293,10,12,8
linkedin_ln_0136_post_010,ln_0136,Medical conference insights on AI in healthcare.,#healthcare #medicalresearcher,2025-03-18 03:36:57.545052,171,27,15
linkedin_ln_0136_post_011,ln_0136,Proud to be part of advancing patient care.,#healthcare #medicalresearcher,2025-05-02 17:14:22.781199,198,1,1
linkedin_ln_0136_post_012,ln_0136,Healthcare leadership thoughts on value-based care...,#healthcare #medicalresearcher,2025-04-04 03:29:32.565038,79,16,9
linkedin_ln_0136_post_013,ln_0136,Proud to be part of advancing patient care.,#healthcare #medicalresearcher,2025-03-02 11:40:01.780366,75,13,1
linkedin_ln_0136_post_014,ln_0136,Proud to be part of advancing patient care.,#healthcare #medicalresearcher,2024-11-10 19:16:33.530601,186,17,15
linkedin_ln_0136_post_015,ln_0136,Research update: Exciting developments in neurology.,#healthcare #medicalresearcher,2024-10-30 13:47:53.844119,100,19,0
